,Fuel Type Code,Station Name,Street Address,City,State,ZIP,Station Phone,lat,lon,Date Last Confirmed,EV Connector Types
196,ELEC,Progress Energy - Asheville,555 Brevard Rd,Asheville,NC,28806,,35.55555,-82.601481,2012-07-31,J1772
197,ELEC,Ameren Missouri,1901 Chouteau Ave,St. Louis,MO,63166,,38.622710999999995,-90.209564,2014-06-03,NEMA520 J1772
198,ELEC,UCR,900 University Ave,Riverside,CA,92507,888-758-4389,33.97009310000001,-117.3271078,2014-08-11,J1772
199,ELEC,Hilton Garden Inn Midtown,97 10th St NW,Atlanta,GA,30309,404-524-4006,33.7819521,-84.39030890000001,2014-08-05,NEMA520
200,LPG,Sunoco - Circle A Mart #111,1921 S Lube Way,Jasper,IN,47546,812-634-7827,38.364496,-86.9410089,2014-07-03,
201,CNG,Apache Woodward,5101 Williams Ave,Woodward,OK,73801,713-296-7479,36.405933700000006,-99.3717023,2014-04-04,
202,ELEC,Pacific View Mall,3295 E Main St,Ventura,CA,93003,805-642-5530,34.268,-119.2492,2013-12-31,J1772
203,ELEC,MGE,1701 Monroe Street,Madison,WI,53711,888-758-4389,43.0662594,-89.415062,2014-08-11,NEMA520 J1772
204,LPG,Veolia Environmental Services - Baltimore,2100 Huntingdon Ave,Baltimore,MD,21211,,39.313074,-76.620506,2012-01-31,
205,ELEC,Garland Animal Control,600 Tower Street,Garland,TX,75040,888-998-2546,32.906459600000005,-96.60372029999999,2014-08-11,J1772
206,ELEC,HY-VEE,3900 W 24th Pl,Lawrence,KS,66047,888-758-4389,38.9419594,-95.2893448,2014-08-11,J1772
207,ELEC,Kleiver Armory,10000 NE 33rd Dr,Portland,OR,97211,888-998-2546,45.594995000000004,-122.63519699999999,2014-08-11,J1772
208,E85,Agriland Fast Stop Express,1101 N Lincoln St,Knoxville,IA,50138,641-842-2116,41.3275018,-93.1094697,2014-04-04,
209,ELEC,"Walgreens - Bel Air, MD #12748",1201 East Churchville Rd,Bel Air,MD,21014,800-663-5633,39.5416769,-76.33007679999999,2014-08-11,J1772
210,E85,Meijer Gas #112,1990 W Main St,Troy,OH,45373,937-332-0529,40.0565432,-84.242228,2014-03-06,
211,BD,Georgia Power,200 Miller St,Valdosta,GA,31907,,32.3683002,-84.9557253,2013-09-30,
212,LPG,L&W Landscape,206 Troy-Schenectady Rd,Latham,NY,12110,518-783-8928,42.739613,-73.736467,2014-07-03,
213,ELEC,BEAM CHARGING,127 E 83rd St,Manhattan,NY,10028,888-758-4389,40.7778702,-73.95719150000001,2014-08-11,NEMA520 J1772
214,LPG,Suburban Propane,2929 Enon Rd,Enon,OH,45323,937-864-7327,39.883349,-83.93726590000001,2014-03-06,
215,ELEC,STATION 1,801 9th St NW,Washington,DC,20001,888-758-4389,38.9003119,-77.02360379999999,2014-08-11,J1772
216,E85,Flying J,4200 N I 90 Service Rd,Rapid City,SD,57709,605-342-5450,44.1037439,-103.1503175,2013-11-30,
217,LNG,Blu LNG - Maverick Travel Plaza,2550 S 1990 W,West Haven,UT,84401,801-952-2943  801-977-7252,41.22028299999999,-112.027794,2014-07-03,
218,CNG,Trillium - Shell Gas Station,4590 Fulton Industrial Blvd SW,Atlanta,GA,30336,678-741-5301,33.761355,-84.53591899999998,2014-08-05,
219,ELEC,City of Palm Springs - Convention Center,277 Avenida Caballeros,Palm Springs,CA,92262,760-323-8214,33.826218100000006,-116.5380375,2013-12-31,J1772
220,ELEC,Black Mountain Public Safety Building,102 Montreat Rd,Black Mountain,NC,28711,828-419-9350,35.61921800000001,-82.320192,2014-07-03,J1772
221,ELEC,CNTYOFRIVERSIDE,3535 12th St,Riverside,CA,92501,888-758-4389,33.9775658,-117.37515400000001,2014-08-11,J1772
222,E85,Thorntons #64,3909 Highway 31E,Clarksville,IN,47129,812-283-7881,38.320919,-85.751467,2014-07-03,
223,LPG,Jaysan Gas Service Inc,80 County Rd,East Freetown,MA,2717,508-763-2729,41.757214700000006,-70.9468373,2014-07-02,
224,LPG,AmeriGas,331 S Houston Lake Rd,Warner Robins,GA,31088,478-953-3900,32.611953,-83.679773,2013-03-31,
225,E85,Holiday Stationstore #317,2725 Campus Dr,Plymouth,MN,55441,763-551-2501,45.009465000000006,-93.44901290000001,2014-04-04,
226,ELEC,Naples Nissan,3640 Pine Ridge Rd,Naples,FL,34109,239-643-3800,26.2100255,-81.74412059999999,2014-05-02,J1772
227,BD,Carl's Junior 76 Station,2140 N Nimitz Hwy,Honolulu,HI,96819,808-848-0480,21.328201800000002,-157.8858304,2014-05-02,
228,E85,Kum & Go #880,Cimmaron Turnpike,Pawnee,OK,74058,918-454-2808,36.224779999999996,-96.79679200000001,2014-03-06,
229,CNG,Trillium CNG,1120 E Paige Ave,Tulare,CA,93274,800-920-1166,36.183105,-119.33040600000001,2014-08-05,
230,CNG,Clean Energy - Peoria Disposal Co - Public Access,1113 N Swords Ave,West Peoria,IL,61604,866-809-4869,40.702054700000005,-89.64196129999998,2014-04-04,
231,ELEC,11900 NE 1st Street Building G,"11900 NE 1st Street, Building G",Bellevue,WA,98007,888-998-2546,47.611519,-122.182197,2014-08-11,J1772
232,ELEC,Temple University - Health Sciences Center,3412-28 N Carlisle St,Philadelphia,PA,19140,888-998-2546,40.005165000000005,-75.1532359,2014-08-11,J1772
233,ELEC,BEAM CHARGING,300 E 34th St,Manhattan,NY,10016,888-758-4389,40.7444153,-73.9754868,2014-08-11,NEMA520 J1772
234,ELEC,BEVERLY HILLS,440 N Camden Dr,Beverly Hills,CA,90210,888-758-4389,34.0694251,-118.40446709999999,2014-08-11,NEMA520 J1772
235,ELEC,LHS #1,1280 Johnson Ave,San Jose,CA,95129,888-758-4389,37.300085100000004,-122.0062201,2014-08-11,J1772
236,LPG,Suburban Propane,10112 Harrison Rd,Harrison,OH,45030,513-367-4141,39.243408,-84.77776800000001,2014-03-06,
237,CNG,City of Phoenix,5204 E Thomas Rd,Phoenix,AZ,85018,,33.480648800000004,-111.9681422,2013-11-30,
238,E85,Speedway #3766,7940 Brookville Rd,Indianapolis,IN,46239,317-351-8752,39.750608,-86.026916,2014-03-06,
239,LPG,Peninsula Propane,1700 N Florida Mango Rd,West Palm Beach,FL,33409,,26.699009999999998,-80.0776,2012-05-31,
240,ELEC,Brickell Bay Tower,"1001 Brickell Bay Drive, Suite 130",Miami,FL,33131,888-998-2546,25.763679,-80.18956899999999,2014-08-11,J1772
241,ELEC,Newport Fashion Island,550 Newport Center Dr,Newport Beach,CA,92660,949-640-2916,33.615861200000005,-117.8711879,2012-12-31,
242,E85,RB's Food Shop,100 N 3rd St,Humphrey,NE,68642,402-923-0286,41.6917634,-97.48446,2014-06-03,
243,ELEC,CITYOFRIVERSIDE,3637 5th St,Riverside,CA,92501,888-758-4389,33.984508899999994,-117.3716379,2014-08-11,J1772
244,ELEC,Kohl's Store #685 Tucson,5850 W Arizona Pavillions Dr,Tucson,AZ,85743,888-998-2546,32.354898999999996,-111.087796,2014-08-11,J1772
245,ELEC,Benton Co - Fairgrounds,110 SW 53rd Street,Corvallis,OR,97333,888-998-2546,44.566857,-123.31291399999999,2014-08-11,J1772
246,ELEC,CARCHARGING,200 SW 1st Avenue,Fort Lauderdale,FL,33301,888-758-4389,26.1202393,-80.14433290000001,2014-08-11,NEMA520 J1772
247,E85,Chevron,2755 Clairmont Rd,Atlanta,GA,30329,404-321-2712,33.8375109,-84.31189499999999,2013-07-31,
248,ELEC,Courtesy Nissan,3700 N Point Dr,Stevens Point,WI,54481,715-341-2440,44.5402487,-89.5469867,2013-12-31,J1772
249,ELEC,Sokol Blosser Winery,5000 Sokol Blosser Lane,Dundee,OR,97115,800-663-5633,45.2471771,-123.0480541,2014-08-11,J1772
250,ELEC,East Community Center,700 Woodland Street,Nashville,TN,37206,888-998-2546,36.17203,-86.76222,2014-08-11,J1772
251,E85,Federal Correctional Institution - Bennettsville,696 Muckerman Rd,Bennettsville,SC,29512,,34.6737527,-79.724586,2014-08-05,
252,BD,Yocum Holiday #3871,2030 Eagle Creek Ln,Woodbury,MN,55129,651-998-1123,44.919239000000005,-92.901783,2014-03-06,
253,ELEC,Kum & Go #206,1725 NW 86th St,Clive,IA,50325,515-223-5367,41.607394899999996,-93.735915,2014-04-21,J1772
254,BD,Saxapahaw General Store,1735 Saxapahaw-Bethlehem Church Rd,Saxapahaw,NC,27340,336-376-5332,35.946531,-79.31833499999998,2014-07-02,
255,ELEC,Garfield Park Library,2502 Shelby St,Indianapolis,IN,46203,888-235-4976,39.732171,-86.140045,2014-07-03,J1772
256,E85,Dover Air Force Base,10th St,Dover,DE,19902,,39.1266755,-75.47671009999999,2014-08-05,
257,ELEC,Eugene - Broadway Garage South,255 W. Broadway,Eugene,OR,97401,888-998-2546,44.049484,-123.095913,2014-08-11,J1772
258,ELEC,White Parking Lot,108 Clinton St,Charlevoix,MI,49720,231-547-3273,45.3170474,-85.2589168,2014-06-03,J1772
259,E85,BP,31331 S Wixom Rd,Wixom,MI,48393,248-624-0900,42.5234979,-83.53595909999999,2014-05-02,
260,ELEC,PLUGNEVERYWHERE,12138 N Lamar Blvd,Austin,TX,78753,888-758-4389,30.399122700000003,-97.67948929999999,2014-08-11,NEMA520 J1772
261,LPG,Dowdle Gas Co,38133 State Highway 75 S,Fyffe,AL,35971,256-659-4422,34.400583000000005,-85.96937199999999,2013-02-28,
262,ELEC,CARCHARGING,400 W 12th St,New York,NY,10014,888-758-4389,40.73753749999999,-74.0098297,2014-08-11,J1772
263,ELEC,HENNEPIN COUNTY,501-531 5th St N,Minneapolis,MN,55401,888-758-4389,44.9836162,-93.2785986,2014-08-11,J1772
264,BD,Pacific Pride,19020 63rd Ave NE,Arlington,WA,98223,800-950-3835,48.1686092,-122.14598159999998,2014-03-06,
265,LPG,Gresham Petroleum Co,415 Pershing Ave,Indianola,MS,38751,662-884-5002,33.4470758,-90.6454507,2014-06-03,
266,ELEC,JOHNSON COUNTY,11811 S Sunset Dr,Olathe,KS,66061,888-758-4389,38.914733899999995,-94.7995987,2014-08-11,J1772
267,ELEC,City of San Antonio - Houston Street Mid City Garage - 10th floor,240 E Houston St,San Antonio,TX,78205,888-469-5326,29.426049,-98.490216,2012-11-25,NEMA520 J1772
268,LNG,Clean Energy - Port Wentworth,400 O Leary Rd,Port Wentworth,GA,31407,866-809-4869,32.192609600000004,-81.1909431,2014-04-04,
269,HY,HydrogenFuel Station,335 Richland Street,Columbia,SC,29201,803-354-5720,34.006419,-81.051715,2012-10-30,
270,CNG,New York State Department of Transportation,125 Parrish St,Canandaigua,NY,14424,,42.87721699999999,-77.281959,2014-04-04,
271,E85,Breaker's #127,4801 E Palmetto St,Florence,SC,29506,843-667-0330,34.196796,-79.65469499999999,2014-06-03,
272,E85,Speedway #9593,2900 Richmond Rd,Lexington,KY,40509,859-266-4218,38.006296999999996,-84.452435,2014-03-06,
273,ELEC,Green Energy Outlet,575 Cooke St,Honolulu,HI,96813,888-758-4389,21.299654,-157.857132,2014-05-02,
274,LPG,Shell,620 W Charter Way,Stockton,CA,95206,209-466-1901,37.9367676,-121.2956061,2014-05-02,
275,LPG,U-Haul,1760 Park Ave,Lynchburg,VA,24501,434-528-3115,37.405828,-79.155661,2014-07-03,
276,LPG,U-Haul,4375 Fulton Industrial Blvd SW,Atlanta,GA,30336,404-696-8817,33.766011999999996,-84.53062790000001,2013-09-30,
277,E85,FS Fast Stop,615 E Lincolnway,Morrison,IL,61270,815-772-7743,41.8073718,-89.957098,2013-10-31,
278,ELEC,Clayton Lane Owner's Association,151 Detroit Street,Denver,CO,80204,888-998-2546,39.718799,-104.95679399999999,2014-08-11,J1772
279,E85,Yocum Holiday #3838,2500 Orleans St,Stillwater,MN,55082,651-439-0345,45.0428452,-92.7981453,2014-03-06,
280,ELEC,Texas Nissan of Grapevine,1401 W State Highway 114,Grapevine,TX,76051,817-601-3600,32.927706699999995,-97.094121,2014-06-03,J1772
281,LPG,AmeriGas,5981 Route 152,Wayne,WV,25570,304-525-4170  866-209-5581,38.221475,-82.442375,2014-07-02,
282,ELEC,City of Palm Springs - Camelot Theatre,2300 E Baristo Rd,Palm Springs,CA,92262,760-323-8214,33.819959999999995,-116.52124509999999,2013-12-31,J1772
283,ELEC,Sheridan Nissan,114 S Dupont Hwy,New Castle,DE,19720,302-326-6100,39.6637925,-75.60526540000001,2014-04-21,J1772
284,ELEC,The Reeds at Shelter Haven,9601 3rd Ave,Stone Harbor,NJ,8247,609-368-0100,39.054155,-74.761398,2014-08-05,J1772
285,E85,Hull Co-op Association,1207 Highway 18,Hull,IA,51239,712-439-2406  712-439-1140,43.18577379999999,-96.1302986,2014-04-04,
286,E85,Menlo Park Veterans Affairs Medical Center,795 Willow Rd,Menlo Park,CA,94025,,37.466879999999996,-122.163,2014-08-05,
287,ELEC,Autocenters Nissan,1825 E Edwardsville Rd,Wood River,IL,62095,618-251-3000,38.8586473,-90.06689320000001,2014-04-21,J1772
288,LPG,INDOT - Beanblossom Maintenance Unit,6751 N State Rd 135,Freetown,IN,47235,,38.97301289999999,-86.1343988,2013-08-31,
289,ELEC,Marshall Auto Body - Tesla,22300 W Bluemound Rd,Waukesha,WI,53186,262-549-4300,43.036619,-88.192406,2013-07-31,J1772
290,CNG,City of Longmont CNG Station,1100 S Sherman St,Longmont,CO,80501,720-941-2791,40.146413700000004,-105.1145973,2013-12-31,
291,LPG,Connelly RV Resort and Kamper's Lodge,3465 US Highway 301 N,Wilson,NC,27893,252-237-0905,35.746035,-77.873964,2014-07-02,
292,ELEC,NOVA CONSULTNTS,"21580 Novi Rd., Suite 300",Novi,MI,48375,888-758-4389,42.4468435,-83.4724663,2014-08-11,NEMA520 J1772
293,CNG,Ohio Department of Transportation - District 12,5500 Transportation Blvd,Garfield Heights,OH,44125,,41.414997,-81.614726,2014-03-06,
294,E85,Anew,2431 84th Ave,Zeeland,MI,49464,800-748-0595,42.8137389,-85.989809,2014-05-02,
295,ELEC,Nelson Nissan,800 W Queens St,Broken Arrow,OK,74012,918-258-6581,36.071228000000005,-95.80045799999999,2014-04-21,J1772
296,ELEC,TUCSON RENTAL,9855 E Speedway Blvd,Tucson,AZ,85748,888-758-4389,32.2361565,-110.78179170000001,2014-08-11,NEMA520 J1772
297,LPG,U-Haul,1768 N Glenstone Ave,Springfield,MO,65803,417-866-4893,37.2299669,-93.2612323,2014-06-03,
298,ELEC,DP21,152-164 Green Ln,Bedford Hills,NY,10507,888-758-4389,41.224737299999994,-73.71423659999999,2014-08-11,J1772
299,LPG,Suburban Propane,2230 Lansing Rd,Charlotte,MI,48813,517-543-1363,42.5922489,-84.7911848,2014-05-02,
300,ELEC,Brown's Fairfax Nissan,11000 Main St,Fairfax,VA,22030,703-591-8009,38.8530341,-77.3244478,2014-04-21,J1772
301,LPG,Froman Oil & Propane,17951 S Highway 66,Claremore,OK,74017,918-341-4434,36.353369,-95.58416690000001,2014-08-05,
302,LPG,Ted Johnson Propane,5140 N Elton St,Baldwin Park,CA,91706,626-337-1222,34.106238,-117.9505061,2014-05-02,
303,CNG,SunLine Transit Agency,32505 Harry Oliver Tr,Thousand Palms,CA,92276,760-343-3456,33.8153399,-116.39428329999998,2014-06-03,
304,ELEC,NECA-IBEW Electrical Training Center,16021 NE Airport Way,Portland,OR,97230,888-998-2546,45.557884,-122.497748,2014-08-11,J1772
305,CNG,Alternative Vehicle Service Group - Tewksbury,20 Main St,Tewksbury,MA,1876,617-242-8755,42.628424,-71.2734198,2014-05-02,
306,E85,Speedway #5543,8185 Commerce Rd,Commerce,MI,48382,248-366-9663,42.59250170000001,-83.4455115,2014-03-06,
307,E85,Signal Food,1690 W State Highway J,Ozark,MO,65721,417-581-9902,37.070133899999995,-93.2204668,2014-06-03,
308,LPG,Thompson Gas,1225 W D St,North Wilkesboro,NC,28659,336-838-8332,36.1592725,-81.15363470000001,2014-07-02,
309,ELEC,Firelite Lodge,7035 N Lake Blvd,Tahoe Vista,CA,96148,530-546-7222,39.2396769,-120.0477726,2013-06-25,J1772
310,ELEC,InterCity Transit,526 Pattison SE,Olympia,WA,98506,360-786-8585,47.044295700000006,-122.85764409999999,2014-06-03,NEMA520
311,ELEC,Walmart #2321 - Kailua-Kona HI,75-1015 Henry St,Kailua-Kona,HI,96740,888-998-2546,19.645467,-155.99028700000002,2014-08-11,J1772
312,E85,Pioneer Travel Plaza,3230 Pioneer Rd,Richfield,WI,53076,262-628-3344,43.282288,-88.19695899999999,2013-10-31,
313,ELEC,UW,1390 University Ave,Madison,WI,53706,888-758-4389,43.074136700000004,-89.40863540000001,2014-08-11,J1772
314,E85,Casey's General Store,620 2nd Ave S,Saint James,MN,56081,507-375-3411,43.981211200000004,-94.6273873,2014-03-06,
315,HY,City of Las Vegas,2950 Ronemus Dr,Las Vegas,NV,89128,702-229-6971,36.214646,-115.257149,2008-05-29,
316,E85,Stripes Store #2221,6814 Weber,Corpus Christi,TX,78413,361-855-8865,27.693267,-97.415679,2013-11-30,
317,ELEC,"""North 40"" Parking Lot",1647 L Ave,Plano,TX,75074,888-998-2546,33.021846999999994,-96.697517,2014-08-11,J1772
318,E85,Spinx #233,215 S Pine St,Spartanburg,SC,29302,864-573-6442,34.9501739,-81.91730600000001,2014-06-03,
319,CNG,City of Los Angeles - Port of Los Angeles - Administration,325 S Palos Verdes St,Los Angeles,CA,90731,,33.7411549,-118.28136709999998,2014-04-04,
320,E85,Formula Marathon,310 W Northwest Hwy,Mount Prospect,IL,60056,847-577-5760,42.066074,-87.94189399999999,2013-10-31,
321,ELEC,Data Cave,2425 Technology Blvd,Columbus,IN,47201,,39.183267,-85.8947,2013-12-25,J1772
322,BD,Pacific Biodiesel Inc - Burt's Service,1342 N School St,Honolulu,HI,96817,808-841-6711,21.3318109,-157.866066,2014-05-02,
323,ELEC,Gay Brewer Jr Golf Course,469 Parkway Dr,Lexington,KY,40504,859-288-2900,38.035604299999996,-84.52542270000002,2014-03-06,J1772
324,E85,Chevron,1601 Research Park Dr,Davis,CA,95618,530-750-0799,38.540340500000006,-121.7319544,2014-03-06,
325,E85,Propel Fuels - 76,12042 E Firestone Blvd,Norwalk,CA,90650,562-863-7786,33.90934,-118.076168,2013-11-30,
326,ELEC,AutoNation Nissan of Marietta,925 Cobb Pkwy SE,Marietta,GA,30060,770-422-4546,33.9298795,-84.5086792,2014-05-02,J1772 CHADEMO
327,E85,Murray State University,615 Gilbert Graves Dr,Murray,KY,42071,,36.616933,-88.3193278,2014-07-02,
328,LPG,Blossman Gas Inc,560 S 16th Ave,Laurel,MS,39440,601-428-5441,31.6848419,-89.1468252,2014-06-03,
329,ELEC,DOMICILIO,431 El Camino Real,Santa Clara,CA,95050,888-758-4389,37.3472057,-121.93212690000001,2014-08-11,NEMA520 J1772
330,E85,Brookville Maintenance Facility,8710 Brookville Rd,Silver Spring,MD,20910,,38.99815,-77.0573,2012-10-31,
331,ELEC,JBG - Choke Cherry - Rockville MD,1 Choke Cherry Road,Rockville,MD,20850,888-998-2546,39.112689,-77.185113,2014-08-11,J1772
332,E85,Break Time Convenience Store #3026,2101 W Ash St,Columbia,MO,65203,573-445-7425,38.957916,-92.372101,2014-07-03,
333,ELEC,Roland D Kelly Nissan,420 Cabot St,Beverly,MA,1915,978-922-1405,42.560051,-70.884297,2014-04-21,J1772
334,ELEC,OUC,5151 Raleigh St,Orlando,FL,32811,888-758-4389,28.528024699999996,-81.4475861,2014-08-11,NEMA520 J1772
335,ELEC,Echo Aventura,3250 NE 188 Street,Aventura,FL,33180,800-663-5633,25.949131,-80.1354575,2014-08-11,J1772
336,LPG,Potts Gas Co,12728 State Highway 19,Canton,TX,75103,903-567-6338,32.6059006,-95.85029229999999,2013-02-28,
337,ELEC,CBRE - Britannia Point Grand,280 E Grand Ave,South San Francisco,CA,94080,888-998-2546,37.652159999999995,-122.39511999999999,2014-08-11,CHADEMO J1772
338,E85,Holiday Stationstore #73,8401 Lyndale Ave S,Bloomington,MN,55420,952-881-6083,44.851101,-93.28784,2014-04-04,
339,E85,Bonneville Power Administration,5411 NE Highway 99,Vancouver,WA,98663,,45.662257000000004,-122.66448899999999,2014-08-05,
340,E85,Robert J Dole Medical Center,5500 E Kellogg,Wichita,KS,67218,,37.681351899999996,-97.274539,2014-08-05,
341,E85,Kum & Go #302,2905 4th Ave S,Clear Lake,IA,50428,641-357-6041,43.1336852,-93.3508873,2014-03-06,
342,LPG,Waltlou Propane Gas,455 Cambridge St,Fredericksburg,VA,22405,540-373-0850,38.343364,-77.4596989,2013-12-31,
343,BD,Propel Fuels - Shell,3204 Richards Rd,Bellevue,WA,98005,425-746-8945,47.581392,-122.16767140000002,2014-06-03,
344,ELEC,2800 San Jacinto,2800 San Jacinto,Houston,TX,77004,888-998-2546,29.742915999999997,-95.373811,2014-08-11,J1772
345,ELEC,Las Vegas Convention Center,3150 Paradise Rd,Las Vegas,NV,89109,702-892-0711,36.132778,-115.15527800000001,2014-08-05,J1772
346,ELEC,Fox Studio Operations,10201 Pico Blvd,Los Angeles,CA,90035,888-998-2546,34.049144,-118.41269399999999,2014-08-11,J1772
347,ELEC,City of Newport - Public Parking,925 SW Hurbert St,Newport,OR,97365,888-833-2148,44.632519,-124.055931,2014-05-02,J1772 CHADEMO
348,E85,Road Ranger #181,500 Toronto Rd,Springfield,IL,62711,815-516-0863,39.7136311,-89.64731119999998,2014-03-06,
349,ELEC,Colorado Mountain College - Leadville,901 S Highway 24,Leadville,CO,80461,719-486-2015,39.2401051,-106.30247759999999,2014-07-03,J1772
350,ELEC,CPSE-SATX,4821 Broadway St,San Antonio,TX,78209,888-758-4389,29.470615000000002,-98.464322,2014-08-11,J1772
351,ELEC,Westin Kierland Resort and Spa,6902 E. Greenway,Scottsdale,AZ,85254,888-998-2546,33.625432,-111.93287099999999,2014-08-11,J1772
352,LPG,U-Haul,55 E 3900 S,Salt Lake City,UT,84107,801-266-3733,40.687699,-111.889744,2013-09-30,
353,LPG,Fencl Oil & LP Co,2345 172nd Ave,Decorah,IA,52101,563-569-8205,43.277105999999996,-91.74005600000001,2014-04-04,
354,LPG,Western Propane Service,12600 Western Ave,Garden Grove,CA,92841,714-893-9329,33.779011100000005,-118.00119550000001,2014-05-02,
355,LPG,Servigas - Ikard & Newsom,8319 Highway 478,Vado,NM,88072,575-233-3752  888-829-6657,32.1157308,-106.6650808,2013-02-28,
356,ELEC,Ruby Falls,1720 South Scenic Hwy,Chattanooga,TN,37409,888-998-2546,35.018887,-85.33976700000001,2014-08-11,J1772
357,ELEC,Hall Nissan,3417 Western Branch Blvd,Chesapeake,VA,23321,757-673-8000,36.8650124,-76.41815159999999,2014-05-02,J1772
358,ELEC,Portland General Electric,7800 SW Mohawk St,Tualatin,OR,97062,503-892-7345,45.375865000000005,-122.75821,2013-07-31,NEMA515 J1772
359,ELEC,350GREEN,3320 Grove Ave,Berwyn,IL,60402,888-758-4389,41.831528000000006,-87.794338,2014-08-11,J1772
360,BD,Person County - North Carolina DOT,517 Leasburg Rd,Roxboro,NC,27574,,36.3917005,-78.9969895,2013-06-30,
361,ELEC,NRG eVgo - Whole Foods,3000 Telegraph Ave,Berkeley,CA,94705,877-455-3833,37.855671,-122.260645,2014-07-03,CHADEMO NEMA520 J1772
362,ELEC,CARCHARGING,350 E 30th St,New York,NY,10016,888-758-4389,40.741368,-73.975668,2014-08-11,NEMA520 J1772
363,ELEC,UC Davis - Lot 49 Visitor Parking,La Rue Rd and Garrod Dr,Davis,CA,95616,530-752-8277,38.5344111,-121.76000259999998,2013-10-31,J1772
364,ELEC,Virginia Commonwealth University (VCU) - N-Deck Parking Deck,615 N 10th St,Richmond,VA,23298,804-828-2421,37.543387,-77.42953,2012-12-31,J1772
365,ELEC,"Walgreens - Stone Mountain, GA #7608",5435 Five Forks Trickum Rd SW,Stone Mountain,GA,30087,800-663-5633,33.840326399999995,-84.1311413,2014-08-11,J1772
366,ELEC,Starbucks/Jimmy John's Parking Lot,102 22nd St,Galveston,TX,77550,888-998-2546,29.308233,-94.79273,2014-08-11,J1772
367,E85,Super Pantry #10,1212 N Bowman,Danville,IL,61832,217-431-0439,40.145156799999995,-87.61189940000001,2013-10-31,
368,ELEC,Springfield - Courts Parking,220 5th Street,Springfield,OR,97477,888-998-2546,44.047691,-123.02013500000001,2014-08-11,J1772
369,ELEC,EOFF Electric,2025 W 2nd Ave,Eugene,OR,97402,855-443-3873,44.057902,-123.12470400000001,2012-04-30,J1772
370,E85,Stripes Store #2406,11225 Quaker Ave,Lubbock,TX,79424,806-771-2404,33.4919545,-101.90496800000001,2013-11-30,
371,ELEC,"Carefirst, Owings Mills",10455 Mill Run Circle,Owings Mills,MD,21117,800-663-5633,39.4056805,-76.7960916,2014-08-11,J1772
